,ID,Name,location,Cuisines,rating,Dining_review,Delivery_Reviews,cost_for_one
1050,192,New Shanthi Sagar,Basavanagudi,Beverages,4.099999905,71,840,150
1051,447,New Shanthi Sagar,Rajajinagar,Beverages,4.099999905,51,6674,150
1052,192,New Shanthi Sagar,Basavanagudi,North Indian,4.099999905,71,840,150
1053,447,New Shanthi Sagar,Rajajinagar,North Indian,4.099999905,51,6674,150
1054,192,New Shanthi Sagar,Basavanagudi,Street Food,4.099999905,71,840,150
1055,447,New Shanthi Sagar,Rajajinagar,Street Food,4.099999905,51,6674,150
1056,192,New Shanthi Sagar,Basavanagudi,Fast Food,4.099999905,71,840,150
1057,447,New Shanthi Sagar,Rajajinagar,Fast Food,4.099999905,51,6674,150
1058,192,New Shanthi Sagar,Basavanagudi,South Indian,4.099999905,71,840,150
1059,447,New Shanthi Sagar,Rajajinagar,South Indian,4.099999905,51,6674,150
1060,192,New Shanthi Sagar,Basavanagudi,Chinese,4.099999905,71,840,150
1061,447,New Shanthi Sagar,Rajajinagar,Chinese,4.099999905,51,6674,150
1062,192,New Shanthi Sagar,Basavanagudi,Ice Cream,4.099999905,71,840,150
1063,447,New Shanthi Sagar,Rajajinagar,Ice Cream,4.099999905,51,6674,150
1064,192,New Shanthi Sagar,Basavanagudi,Shake,4.099999905,71,840,150
1065,447,New Shanthi Sagar,Rajajinagar,Shake,4.099999905,51,6674,150
1066,193,Gokul Veg,Basavanagudi,North Indian,4,431,4265,100
1067,193,Gokul Veg,Basavanagudi,Chinese,4,431,4265,100
1068,193,Gokul Veg,Basavanagudi,Beverages,4,431,4265,100
1069,193,Gokul Veg,Basavanagudi,Desserts,4,431,4265,100
1070,194,Udupi Aatithya,Basavanagudi,South Indian,4.099999905,5,1332,100
1071,194,Udupi Aatithya,Basavanagudi,North Indian,4.099999905,5,1332,100
1072,194,Udupi Aatithya,Basavanagudi,Chinese,4.099999905,5,1332,100
1073,194,Udupi Aatithya,Basavanagudi,Street Food,4.099999905,5,1332,100
1074,194,Udupi Aatithya,Basavanagudi,Fast Food,4.099999905,5,1332,100
1075,194,Udupi Aatithya,Basavanagudi,Beverages,4.099999905,5,1332,100
1076,194,Udupi Aatithya,Basavanagudi,Desserts,4.099999905,5,1332,100
1077,195,Singh Da Punjabi Dhaba,Koramangala 7th Block,North Indian,3.599999905,0,1399,100
1078,195,Singh Da Punjabi Dhaba,Koramangala 7th Block,Biryani,3.599999905,0,1399,100
1079,196,Zaatar,Old Madras Road,BBQ,3.799999952,699,11200,100
1080,196,Zaatar,Old Madras Road,Arabian,3.799999952,699,11200,100
1081,196,Zaatar,Old Madras Road,Biryani,3.799999952,699,11200,100
1082,196,Zaatar,Old Madras Road,Chinese,3.799999952,699,11200,100
1083,196,Zaatar,Old Madras Road,North Indian,3.799999952,699,11200,100
1084,196,Zaatar,Old Madras Road,Mughlai,3.799999952,699,11200,100
1085,196,Zaatar,Old Madras Road,Desserts,3.799999952,699,11200,100
1086,196,Zaatar,Old Madras Road,Beverages,3.799999952,699,11200,100
1087,197,Aligarh House by EatFit,Koramangala 6th Block,Biryani,4,0,21400,100
1088,197,Aligarh House by EatFit,Koramangala 6th Block,North Indian,4,0,21400,100
1089,197,Aligarh House by EatFit,Koramangala 6th Block,Kebab,4,0,21400,100
1090,197,Aligarh House by EatFit,Koramangala 6th Block,Desserts,4,0,21400,100
1091,197,Aligarh House by EatFit,Koramangala 6th Block,Beverages,4,0,21400,100
1092,198,Mumbai Xpress,Basavanagudi,Fast Food,3.799999952,13,1269,100
1093,198,Mumbai Xpress,Basavanagudi,Chinese,3.799999952,13,1269,100
1094,198,Mumbai Xpress,Basavanagudi,Street Food,3.799999952,13,1269,100
1095,198,Mumbai Xpress,Basavanagudi,Beverages,3.799999952,13,1269,100
1096,198,Mumbai Xpress,Basavanagudi,Sichuan,3.799999952,13,1269,100
1097,199,NOTO - Healthy Ice Cream,Indiranagar,Ice Cream,4.300000191,0,96,100
1098,199,NOTO - Healthy Ice Cream,Indiranagar,Mithai,4.300000191,0,96,100
1099,199,NOTO - Healthy Ice Cream,Indiranagar,Desserts,4.300000191,0,96,100
1100,200,Tomba Kitchens,Ejipura,Naga,4.300000191,79,1455,100
1101,200,Tomba Kitchens,Ejipura,Chinese,4.300000191,79,1455,100
1102,200,Tomba Kitchens,Ejipura,Beverages,4.300000191,79,1455,100
1103,201,Adiga's,Indiranagar,South Indian,4,352,5406,150
1104,201,Adiga's,Indiranagar,North Indian,4,352,5406,150
1105,201,Adiga's,Indiranagar,Chinese,4,352,5406,150
1106,201,Adiga's,Indiranagar,Street Food,4,352,5406,150
1107,201,Adiga's,Indiranagar,Desserts,4,352,5406,150
1108,201,Adiga's,Indiranagar,Ice Cream,4,352,5406,150
1109,201,Adiga's,Indiranagar,Beverages,4,352,5406,150
1110,202,Momo Monk,Jayanagar,Momos,4.099999905,0,11,150
1111,203,Lo! - Low Carb And Keto Foods,Domlur,Healthy Food,4,0,725,150
1112,203,Lo! - Low Carb And Keto Foods,Domlur,North Indian,4,0,725,150
1113,203,Lo! - Low Carb And Keto Foods,Domlur,Fast Food,4,0,725,150
1114,203,Lo! - Low Carb And Keto Foods,Domlur,Desserts,4,0,725,150
1115,204,Keventers Ice Cream,Koramangala 7th Block,Ice Cream,4.400000095,0,170,150
1116,204,Keventers Ice Cream,Koramangala 7th Block,Desserts,4.400000095,0,170,150
1117,204,Keventers Ice Cream,Koramangala 7th Block,Shake,4.400000095,0,170,150
1118,204,Keventers Ice Cream,Koramangala 7th Block,Beverages,4.400000095,0,170,150
1119,205,Bombay Kulfi,Koramangala 6th Block,Desserts,3.972949625,0,0,150
1120,206,The Tasty Planet,Richmond Road,Fast Food,4,0,656,150
1121,206,The Tasty Planet,Richmond Road,Salad,4,0,656,150
1122,206,The Tasty Planet,Richmond Road,Sandwich,4,0,656,150
1123,206,The Tasty Planet,Richmond Road,Street Food,4,0,656,150
1124,206,The Tasty Planet,Richmond Road,Beverages,4,0,656,150
1125,206,The Tasty Planet,Richmond Road,Juices,4,0,656,150
1126,206,The Tasty Planet,Richmond Road,Shake,4,0,656,150
1127,207,Vidyarthi Bhavan,Basavanagudi,South Indian,4.199999809,5050,593,150
1128,208,AB's - Absolute Barbecues,BTM,North Indian,3.599999905,8084,1312,150
1129,208,AB's - Absolute Barbecues,BTM,Mangalorean,3.599999905,8084,1312,150
1130,208,AB's - Absolute Barbecues,BTM,BBQ,3.599999905,8084,1312,150
1131,208,AB's - Absolute Barbecues,BTM,Street Food,3.599999905,8084,1312,150
1132,208,AB's - Absolute Barbecues,BTM,Desserts,3.599999905,8084,1312,150
1133,208,AB's - Absolute Barbecues,BTM,Salad,3.599999905,8084,1312,150
1134,208,AB's - Absolute Barbecues,BTM,Beverages,3.599999905,8084,1312,150
1135,209,Nagarjuna Chimney,Jayanagar,Andhra,4.199999809,1126,1823,150
1136,209,Nagarjuna Chimney,Jayanagar,Biryani,4.199999809,1126,1823,150
1137,209,Nagarjuna Chimney,Jayanagar,North Indian,4.199999809,1126,1823,150
1138,209,Nagarjuna Chimney,Jayanagar,Beverages,4.199999809,1126,1823,150
1139,210,IBC (Indian Biryani Company),Koramangala 5th Block,Biryani,3.700000048,0,718,150
1140,210,IBC (Indian Biryani Company),Koramangala 5th Block,North Indian,3.700000048,0,718,150
1141,210,IBC (Indian Biryani Company),Koramangala 5th Block,Mughlai,3.700000048,0,718,150
1142,211,Mainland China,Koramangala 7th Block,Chinese,3.900000095,0,464,150
1143,562,Mainland China,Church Street,Chinese,3.900000095,2360,793,150
1144,211,Mainland China,Koramangala 7th Block,Momos,3.900000095,0,464,150
1145,562,Mainland China,Church Street,Momos,3.900000095,2360,793,150
1146,211,Mainland China,Koramangala 7th Block,Thai,3.900000095,0,464,150
1147,562,Mainland China,Church Street,Thai,3.900000095,2360,793,150
1148,211,Mainland China,Koramangala 7th Block,Asian,3.900000095,0,464,150
1149,562,Mainland China,Church Street,Asian,3.900000095,2360,793,150
1150,211,Mainland China,Koramangala 7th Block,Seafood,3.900000095,0,464,150
1151,562,Mainland China,Church Street,Seafood,3.900000095,2360,793,150
1152,211,Mainland China,Koramangala 7th Block,Sushi,3.900000095,0,464,150
1153,562,Mainland China,Church Street,Sushi,3.900000095,2360,793,150
1154,211,Mainland China,Koramangala 7th Block,Beverages,3.900000095,0,464,150
1155,562,Mainland China,Church Street,Beverages,3.900000095,2360,793,150
1156,211,Mainland China,Koramangala 7th Block,Chinese,3.900000095,0,464,150
1157,562,Mainland China,Church Street,Chinese,3.900000095,2360,793,150
1158,211,Mainland China,Koramangala 7th Block,Asian,3.900000095,0,464,150
1159,562,Mainland China,Church Street,Asian,3.900000095,2360,793,150
1160,211,Mainland China,Koramangala 7th Block,Sushi,3.900000095,0,464,150
1161,562,Mainland China,Church Street,Sushi,3.900000095,2360,793,150
1162,211,Mainland China,Koramangala 7th Block,Momos,3.900000095,0,464,150
1163,562,Mainland China,Church Street,Momos,3.900000095,2360,793,150
1164,211,Mainland China,Koramangala 7th Block,Japanese,3.900000095,0,464,150
1165,562,Mainland China,Church Street,Japanese,3.900000095,2360,793,150
1166,211,Mainland China,Koramangala 7th Block,Thai,3.900000095,0,464,150
1167,562,Mainland China,Church Street,Thai,3.900000095,2360,793,150
1168,211,Mainland China,Koramangala 7th Block,Beverages,3.900000095,0,464,150
1169,562,Mainland China,Church Street,Beverages,3.900000095,2360,793,150
1170,211,Mainland China,Koramangala 7th Block,Chinese,4.199999809,0,464,200
1171,562,Mainland China,Church Street,Chinese,4.199999809,2360,793,200
1172,211,Mainland China,Koramangala 7th Block,Momos,4.199999809,0,464,200
1173,562,Mainland China,Church Street,Momos,4.199999809,2360,793,200
1174,211,Mainland China,Koramangala 7th Block,Thai,4.199999809,0,464,200
1175,562,Mainland China,Church Street,Thai,4.199999809,2360,793,200
1176,211,Mainland China,Koramangala 7th Block,Asian,4.199999809,0,464,200
1177,562,Mainland China,Church Street,Asian,4.199999809,2360,793,200
1178,211,Mainland China,Koramangala 7th Block,Seafood,4.199999809,0,464,200
1179,562,Mainland China,Church Street,Seafood,4.199999809,2360,793,200
1180,211,Mainland China,Koramangala 7th Block,Sushi,4.199999809,0,464,200
1181,562,Mainland China,Church Street,Sushi,4.199999809,2360,793,200
1182,211,Mainland China,Koramangala 7th Block,Beverages,4.199999809,0,464,200
1183,562,Mainland China,Church Street,Beverages,4.199999809,2360,793,200
1184,211,Mainland China,Koramangala 7th Block,Chinese,4.199999809,0,464,200
1185,562,Mainland China,Church Street,Chinese,4.199999809,2360,793,200
1186,211,Mainland China,Koramangala 7th Block,Asian,4.199999809,0,464,200
1187,562,Mainland China,Church Street,Asian,4.199999809,2360,793,200
1188,211,Mainland China,Koramangala 7th Block,Sushi,4.199999809,0,464,200
1189,562,Mainland China,Church Street,Sushi,4.199999809,2360,793,200
1190,211,Mainland China,Koramangala 7th Block,Momos,4.199999809,0,464,200
1191,562,Mainland China,Church Street,Momos,4.199999809,2360,793,200
1192,211,Mainland China,Koramangala 7th Block,Japanese,4.199999809,0,464,200
1193,562,Mainland China,Church Street,Japanese,4.199999809,2360,793,200
1194,211,Mainland China,Koramangala 7th Block,Thai,4.199999809,0,464,200
1195,562,Mainland China,Church Street,Thai,4.199999809,2360,793,200
1196,211,Mainland China,Koramangala 7th Block,Beverages,4.199999809,0,464,200
1197,562,Mainland China,Church Street,Beverages,4.199999809,2360,793,200
1198,212,Home Plate by EatFit,Koramangala 6th Block,North Indian,3.599999905,0,101,150
1199,212,Home Plate by EatFit,Koramangala 6th Block,Beverages,3.599999905,0,101,150
1200,213,Andhra Gunpowder,Seshadripuram,Andhra,4.099999905,0,337,250
1201,213,Andhra Gunpowder,Seshadripuram,Biryani,4.099999905,0,337,250
1202,213,Andhra Gunpowder,Seshadripuram,South Indian,4.099999905,0,337,250
1203,213,Andhra Gunpowder,Seshadripuram,Desserts,4.099999905,0,337,250
1204,213,Andhra Gunpowder,Seshadripuram,Beverages,4.099999905,0,337,250
1205,213,Andhra Gunpowder,Seshadripuram,Hyderabadi,4.099999905,0,337,250
1206,214,Burger Seigneur,St. Marks Road,Cafe,4.199999809,184,1371,250
1207,214,Burger Seigneur,St. Marks Road,Burger,4.199999809,184,1371,250
1208,214,Burger Seigneur,St. Marks Road,Continental,4.199999809,184,1371,250
1209,214,Burger Seigneur,St. Marks Road,Beverages,4.199999809,184,1371,250
1210,214,Burger Seigneur,St. Marks Road,Desserts,4.199999809,184,1371,250
1211,215,Maharaja Military Canteen,Cunningham Road,South Indian,3.599999905,0,66,250
1212,216,The Pastry House,Wilson Garden,Bakery,4.099999905,0,773,250
1213,217,Louis Burger,Lavelle Road,Burger,4.099999905,0,787,250
1214,217,Louis Burger,Lavelle Road,Fast Food,4.099999905,0,787,250
1215,218,India Sweet House,Jayanagar,Mithai,4.199999809,0,7,250
1216,218,India Sweet House,Jayanagar,Street Food,4.199999809,0,7,250
1217,219,Boss Burger,Lavelle Road,Burger,4.199999809,0,293,250
1218,219,Boss Burger,Lavelle Road,Fast Food,4.199999809,0,293,250
1219,219,Boss Burger,Lavelle Road,Desserts,4.199999809,0,293,250
1220,219,Boss Burger,Lavelle Road,Beverages,4.199999809,0,293,250
1221,219,Boss Burger,Lavelle Road,Shake,4.199999809,0,293,250
1222,220,BigBites,Jayanagar,Fast Food,4,0,8,250
1223,220,BigBites,Jayanagar,Momos,4,0,8,250
1224,220,BigBites,Jayanagar,Street Food,4,0,8,250
1225,221,Taste Of Tibet,Brigade Road,Chinese,4,425,2142,250
1226,221,Taste Of Tibet,Brigade Road,Street Food,4,425,2142,250
1227,221,Taste Of Tibet,Brigade Road,Momos,4,425,2142,250
1228,221,Taste Of Tibet,Brigade Road,Sichuan,4,425,2142,250
1229,222,Church Street Social,Church Street,North Indian,4.099999905,8003,1183,250
1230,222,Church Street Social,Church Street,Chinese,4.099999905,8003,1183,250
1231,222,Church Street Social,Church Street,Biryani,4.099999905,8003,1183,250
1232,222,Church Street Social,Church Street,Burger,4.099999905,8003,1183,250
1233,222,Church Street Social,Church Street,Pasta,4.099999905,8003,1183,250
1234,222,Church Street Social,Church Street,Pizza,4.099999905,8003,1183,250
1235,222,Church Street Social,Church Street,Kebab,4.099999905,8003,1183,250
1236,222,Church Street Social,Church Street,Rolls,4.099999905,8003,1183,250
1237,223,Slay Coffee Bar,St. Marks Road,Coffee,4.599999905,7,193,250
1238,224,The Taj Hotel,City Market,North Indian,3.799999952,14,839,250
1239,224,The Taj Hotel,City Market,Chinese,3.799999952,14,839,250
1240,224,The Taj Hotel,City Market,Mughlai,3.799999952,14,839,250
1241,224,The Taj Hotel,City Market,Fast Food,3.799999952,14,839,250
1242,224,The Taj Hotel,City Market,Lebanese,3.799999952,14,839,250
1243,224,The Taj Hotel,City Market,Seafood,3.799999952,14,839,250
1244,224,The Taj Hotel,City Market,Rolls,3.799999952,14,839,250
1245,225,Olio - The Wood Fired Pizzeria,Koramangala 6th Block,Pizza,3.599999905,0,19,300
1246,225,Olio - The Wood Fired Pizzeria,Koramangala 6th Block,Italian,3.599999905,0,19,300
1247,226,Sukh Sagar,Jayanagar,Chinese,2.900000095,173,83,300
1248,226,Sukh Sagar,Jayanagar,North Indian,2.900000095,173,83,300
1249,226,Sukh Sagar,Jayanagar,Street Food,2.900000095,173,83,300
1250,226,Sukh Sagar,Jayanagar,Ice Cream,2.900000095,173,83,300
1251,226,Sukh Sagar,Jayanagar,Shake,2.900000095,173,83,300
1252,226,Sukh Sagar,Jayanagar,Beverages,2.900000095,173,83,300
1253,227,Tenzin Kitchen,Koramangala 7th Block,Tibetan,4.099999905,611,10600,300
1254,227,Tenzin Kitchen,Koramangala 7th Block,Chinese,4.099999905,611,10600,300
1255,227,Tenzin Kitchen,Koramangala 7th Block,Sichuan,4.099999905,611,10600,300
1256,228,Just Bake - Cakes & Confectioners,BTM,Bakery,3.700000048,0,822,300
1257,228,Just Bake - Cakes & Confectioners,BTM,Desserts,3.700000048,0,822,300
1258,229,Kabab Biryani Corner,Richmond Road,South Indian,3.599999905,39,1892,300
1259,229,Kabab Biryani Corner,Richmond Road,Chinese,3.599999905,39,1892,300
1260,229,Kabab Biryani Corner,Richmond Road,Rolls,3.599999905,39,1892,300
1261,229,Kabab Biryani Corner,Richmond Road,North Indian,3.599999905,39,1892,300
1262,230,Taato Peero Momos,Koramangala 2nd Block,Tibetan,4.5,0,952,300
1263,230,Taato Peero Momos,Koramangala 2nd Block,Momos,4.5,0,952,300
1264,231,Eat N Drink,BTM,Fast Food,4.300000191,98,598,300
1265,231,Eat N Drink,BTM,Sandwich,4.300000191,98,598,300
1266,231,Eat N Drink,BTM,Burger,4.300000191,98,598,300
1267,231,Eat N Drink,BTM,Wraps,4.300000191,98,598,300
1268,231,Eat N Drink,BTM,Rolls,4.300000191,98,598,300
1269,231,Eat N Drink,BTM,Shake,4.300000191,98,598,300
1270,231,Eat N Drink,BTM,Juices,4.300000191,98,598,300
1271,231,Eat N Drink,BTM,Beverages,4.300000191,98,598,300
1272,232,Shiv Sagar Signature,JP Nagar,Street Food,4,153,1495,300
1273,232,Shiv Sagar Signature,JP Nagar,Fast Food,4,153,1495,300
1274,232,Shiv Sagar Signature,JP Nagar,Continental,4,153,1495,300
1275,232,Shiv Sagar Signature,JP Nagar,Chinese,4,153,1495,300
1276,232,Shiv Sagar Signature,JP Nagar,Shake,4,153,1495,300
1277,232,Shiv Sagar Signature,JP Nagar,Sichuan,4,153,1495,300
1278,233,RollsKing,BTM,Rolls,4.099999905,0,76,300
1279,233,RollsKing,BTM,Fast Food,4.099999905,0,76,300
1280,233,RollsKing,BTM,North Indian,4.099999905,0,76,300
1281,234,Twiststick House,Basavanagudi,Chinese,3.900000095,200,3891,300
1282,234,Twiststick House,Basavanagudi,Fast Food,3.900000095,200,3891,300
1283,234,Twiststick House,Basavanagudi,Beverages,3.900000095,200,3891,300
1284,235,The Red Box,Indiranagar,Chinese,3.799999952,0,3581,300
1285,235,The Red Box,Indiranagar,Thai,3.799999952,0,3581,300
1286,235,The Red Box,Indiranagar,Sichuan,3.799999952,0,3581,300
1287,236,Hotel Revoli Inn,Shanti Nagar,Chinese,4,65,1715,300
1288,236,Hotel Revoli Inn,Shanti Nagar,North Indian,4,65,1715,300
1289,236,Hotel Revoli Inn,Shanti Nagar,Mughlai,4,65,1715,300
1290,237,Sagar,Seshadripuram,North Indian,3.799999952,271,7936,150
1291,237,Sagar,Seshadripuram,South Indian,3.799999952,271,7936,150
1292,237,Sagar,Seshadripuram,Fast Food,3.799999952,271,7936,150
1293,237,Sagar,Seshadripuram,Street Food,3.799999952,271,7936,150
1294,237,Sagar,Seshadripuram,Chinese,3.799999952,271,7936,150
1295,237,Sagar,Seshadripuram,Desserts,3.799999952,271,7936,150
1296,237,Sagar,Seshadripuram,Shake,3.799999952,271,7936,150
1297,237,Sagar,Seshadripuram,Beverages,3.799999952,271,7936,150
1298,238,Chicken County Deluxe Restaurant,Majestic,North Indian,4.099999905,81,1263,150
1299,238,Chicken County Deluxe Restaurant,Majestic,Chinese,4.099999905,81,1263,150
1300,238,Chicken County Deluxe Restaurant,Majestic,Mughlai,4.099999905,81,1263,150
1301,238,Chicken County Deluxe Restaurant,Majestic,Seafood,4.099999905,81,1263,150
1302,238,Chicken County Deluxe Restaurant,Majestic,Fast Food,4.099999905,81,1263,150
1303,238,Chicken County Deluxe Restaurant,Majestic,Biryani,4.099999905,81,1263,150
1304,238,Chicken County Deluxe Restaurant,Majestic,Beverages,4.099999905,81,1263,150
1305,239,Richie Rich,Race Course Road,Desserts,4.300000191,756,3825,150
1306,239,Richie Rich,Race Course Road,Beverages,4.300000191,756,3825,150
1307,239,Richie Rich,Race Course Road,Fast Food,4.300000191,756,3825,150
1308,239,Richie Rich,Race Course Road,Ice Cream,4.300000191,756,3825,150
1309,239,Richie Rich,Race Course Road,Shake,4.300000191,756,3825,150
1310,240,Punjabi Dhaba,Majestic,North Indian,4.300000191,98,656,150
1311,240,Punjabi Dhaba,Majestic,Chinese,4.300000191,98,656,150
1312,240,Punjabi Dhaba,Majestic,Mughlai,4.300000191,98,656,150
1313,241,Fabelle Chocolates - ITC Gardenia,ITC Gardenia,Bakery,4.300000191,294,140,150
1314,241,Fabelle Chocolates - ITC Gardenia,ITC Gardenia,Desserts,4.300000191,294,140,150
1315,241,Fabelle Chocolates - ITC Gardenia,ITC Gardenia,Beverages,4.300000191,294,140,150
1316,241,Fabelle Chocolates - ITC Gardenia,ITC Gardenia,Ice Cream,4.300000191,294,140,150
1317,241,Fabelle Chocolates - ITC Gardenia,ITC Gardenia,Mithai,4.300000191,294,140,150
1318,241,Fabelle Chocolates - ITC Gardenia,ITC Gardenia,Juices,4.300000191,294,140,150
1319,241,Fabelle Chocolates - ITC Gardenia,ITC Gardenia,Bengali,4.300000191,294,140,150
1320,242,Itminaan Matka Biryani - Slow Cooked,Shanti Nagar,Biryani,3.900000095,0,8,150
1321,242,Itminaan Matka Biryani - Slow Cooked,Shanti Nagar,North Indian,3.900000095,0,8,150
1322,242,Itminaan Matka Biryani - Slow Cooked,Shanti Nagar,Desserts,3.900000095,0,8,150
1323,243,The Brooklyn Creamery - Healthy Ice Cream,Langford Town,Ice Cream,4.099999905,0,0,150
1324,243,The Brooklyn Creamery - Healthy Ice Cream,Langford Town,Desserts,4.099999905,0,0,150
1325,244,Gandhinagar Donne Biriyani,Majestic,Biryani,3.900000095,6,225,150
1326,244,Gandhinagar Donne Biriyani,Majestic,North Indian,3.900000095,6,225,150
1327,245,Sri Maruthi Gowda's Military Hotel,Majestic,South Indian,4.400000095,3,601,150
